otu name	taxonomy	1-CA2a	1-CH2a	1-Ea	1-PA2a	1-PH1a	2-CA2a	2-CH1b	2-Ea	2-PA1b	2-PH2a	3-CA1b	3-CH2a	3-Eb	3-PA1a	3-PH1b	4-CA1a	4-CH1a	4-Ea	4-PA2a	4-PH1b	blank-060823STillcus515F	mock-060823STillcus515F	
Zotu13	eu460895.1 short_beaked echidna feces clone ech_aai40b07  ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__lactobacillaceae;g__lactobacillus;s__lactobacillus fermentum;superkingdom__bacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.034727919059338255400601590
Zotu14	ay345894.1 photobacterium phosphoreum ak9  ;k__bacteria;p__proteobacteria;c__gammaproteobacteria;o__vibrionales;f__vibrionaceae;g__photobacterium;s__photobacterium phosphoreum;superkingdom__bacteria	0	0	0	0	0.367014945113080280386192300	0	0.2563643951588863053717283700	0	0	3.8754594077748229599306779800	0	0	0	0	3.8011174512601046124583927700	0	0.0942874792730110218811977800	0	0	3.2027607919113640491614700	0	0
Zotu15	marinifilum fragile  ;k__bacteria;p__bacteroidetes;c__bacteroidia;o__marinilabiliales;f__marinifilaceae;g__marinifilum;s__marinifilum fragile; superkingdom__bacteria;	0	0.0059785370519833796669954900	0	0.0192870230479925423510881100	0.905964819468324295728078300	0.0030387747660143430168955900	5.5535682346628510105526739400	0	0.021639668603932236923457400	1.834643081244210715032718800	0.0030032735681893263657386600	0	0	0.0326317506934247022352749200	0.3031383737517831669044222500	0	1.1802191371070000325129238900	0	0.0137660460474240286333757800	2.8092268571774535327238602700	0	0
Zotu17	y16800.1 propionigenium maris str. ml_1  ;k__bacteria;p__fusobacteria;c__fusobacteriia;o__fusobacteriales;f__fusobacteriaceae;g__propionigenium;s__propionigenium maris;superkingdom__bacteria	0	0	0	0	0.0033064409469646872106864200	0	0.8793894950217611637751147700	0	0	0.1643409926195954223563510300	0	0	0	0	9.703399904897765097479790780	0	0	0	0	0.0090815523400133196100986900	0	0
Zotu18	desulfocapsa sulfexigens ;k__bacteria;p__proteobacteria;c__deltaproteobacteria;o__desulfobacterales;f__desulfocapsaceae;g__desulfocapsa;s__desulfocapsa sulfexigens; subphylum__delta/epsilon subdivisions;superkingdom__bacteria;	0	0	0.0208438793437155703778697600	8.807740525249927673663570030	0	0.1428224140026741217940926200	0	0	0	0	0	0	0.213257508441443042473787100	3.7298091042584434654919236400	0.011887779362815026153114600	0	0.0552719706083168059303573200	0.3070329740621102120446477100	0	0	0	0
Zotu19	am885869.1 alteromonas macleodii r_28696  ;k__bacteria;p__proteobacteria;c__gammaproteobacteria;o__alteromonadales;f__alteromonadaceae;g__alteromonas;s__alteromonas macleodii;superkingdom__bacteria	0.0738617898188908913640795300	0.1345170836696260425073984400	0	0.2218007650519142370375132600	2.5062822377992329057003041900	1.3249057979822535553664762400	0.0029809813390568175043224200	0	3.1192036601953752936812167700	0.1284847760480473302058744400	0.9700573625251524161335856100	0.1155920883637297713845363500	0.0118476393578579468040992800	2.2874857236090716266927720700	0.0416072277698525915359010900	0.0959215574818814835867557200	1.235491107715316838443281200	0	0.7812231131913136249440754400	0.2058485197069685778289035500	0	0
Zotu20	ab245515.1 deselenobacterium futtsum str. fut3661  ;k__bacteria;p__proteobacteria;c__gammaproteobacteria;o__alteromonadales;f__ferrimonadaceae;g__ferrimonas;s__ferrimonas futtsum;superkingdom__bacteria	0	0	0	0	0.2678217167041396640655997900	0	0.0089429440171704525129672700	0	0	2.9133175964382824872262228500	0	0	0	0	2.7847123157394198763670946300	0	0.091036186884286503885294400	0	0	2.5428346552037294908276321400	0	0
Zotu21	photococcus caeruleum ;k__bacteria;p__proteobacteria;c__gammaproteobacteria;o__vibrionales;f__vibrionaceae;g__photococcus;s__photococcus caeruleum;superkingdom__bacteria	0	0	0	0	0.6712075122338315037693426800	0	0.611101174506647588386096700	0	0.0030913812291331767033510600	3.056742462724474855828129200	0	0	0	0	1.9109605325725154541131716600	0	0.0812823097181129498975842900	0	0	2.212871586849912211660713200	0	0
Zotu22	aj717376.1 staphylococcus pasteuri cv5  ;k__bacteria;p__firmicutes;c__bacilli;o__bacillales;f__staphylococcaceae;g__staphylococcus;s__staphylococcus pasteuri;superkingdom__bacteria	0.0147723579637781782728159100	0.0029892685259916898334977400	0.014888485245511121698478400	0.0932206113986306213635925300	0	0.0030387747660143430168955900	0	0.0532131342536075374839578100	0	0.0029880180476290076792063800	0	0.0481633701515540714102234800	0	0	0	0.202501065795083132016484300	0.0032512923887245179959033700	0	0.0722717417489761503252228400	0	0.0383401657474857699000206400	10.032130161334427126059611700
Zotu23	y16800.1 propionigenium maris str. ml_1  ;k__bacteria;p__fusobacteria;c__fusobacteriia;o__fusobacteriales;f__fusobacteriaceae;g__propionigenium;s__propionigenium maris;superkingdom__bacteria	0	0	0	0	0	0	6.1139927264055327013652894500	0	0	0	0	0	0	0	0.0326913932477413219210651500	0	0	0	0	1.1927105406550826421262941200	0	0
Zotu24	y16800.1 propionigenium maris str. ml_1  ;k__bacteria;p__fusobacteria;c__fusobacteriia;o__fusobacteriales;f__fusobacteriaceae;g__propionigenium;s__propionigenium maris;superkingdom__bacteria	0	0	0	0	0	0	6.3882430095987599117629523600	0	0	0	0	0	0	0	0.0386352829291488349976224400	0	0	0	0	1.3259066416419446630744081900	0	0
Zotu25	alteromonas macleodii ;k__bacteria;p__proteobacteria;c__gammaproteobacteria;o__alteromonadales;f__alteromonadaceae;g__alteromonas;s__alteromonas macleodii;superkingdom__bacteria	0.0590894318551127130912636300	0.1375063521956177323408961800	0	0.0578610691439776270532643300	0.2049993387118106070625578600	0.2674121794092621854868117200	0	0	1.8517373562507728453072832900	0.0418322526668061075088893500	0.9430279004114484788419377100	0.0481633701515540714102234800	0	0.1957905041605482134116495300	0	0.0213159016626403296859457200	3.6804629840361543713626166400	0	1.3697215817186908490208899700	0.0030271841133377732033662300	0	0
Zotu26	nc_008555.1 listeria welshimeri serovar 6b str. slcc5334  ;k__bacteria;p__firmicutes;c__bacilli;o__bacillales;f__listeriaceae;g__listeria;s__listeria welshimeri;superkingdom__bacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.215203718895269346458846050
Zotu27	fusibacter paucivorans  ;k__bacteria;p__firmicutes;c__clostridia;o__eubacteriales;f__eubacteriales family xii. incertae sedis;g__fusibacter;s__fusibacter paucivorans;superkingdom__bacteria;	0	0.0149463426299584491674887200	0	0.0578610691439776270532643300	0.1487898426134109244808887700	0	0.0834674774935908901210278400	0	0.0772845307283294175837764300	5.2439716735889084770072011200	0.0120130942727573054629546200	0.006421782686873876188029800	0	0.0783162016642192853646598100	0.0208036138849262957679505500	0	0.6112429690802093832298338600	0	0.1273359259386722648587259500	0.0908155234001331961009868600	0	0
Zotu28	y16800.1 propionigenium maris str. ml_1  ;k__bacteria;p__fusobacteria;c__fusobacteriia;o__fusobacteriales;f__fusobacteriaceae;g__propionigenium;s__propionigenium maris;superkingdom__bacteria	0	0	0	0	0	0	4.1405830799499195135038454700	0	0.0278224310621985903301595200	0	0	0	0	0	0.023775558725630052306229200	0	0	0	0	1.0716231761215717139916449700	0	0
Zotu29	aestuariibacter aggregatus ;k__bacteria;p__proteobacteria;c__gammaproteobacteria;o__alteromonadales;f__alteromonadaceae;g__aestuariibacter;s__aestuariibacter aggregatus;superkingdom__bacteria	0.03249918752031199220019500	0.0358712223119002780019729200	0	0.0803625960333022597962004600	1.8813648988229070228805713500	0.0972407925124589765406588100	0	0	2.9955484110300482255471744800	0.0209161263334030537544446800	0.027029462113703937291647900	0.0353198047778063190341638800	0	2.2809593734703866862457170800	0.005943889681407513076557300	0.0639477049879209890578371500	0.0422668010534187339467438300	0	0.1755170871046563650755411800	0.0090815523400133196100986900	0	0
Zotu30	neptuniibacter halophilus ;k__bacteria;p__proteobacteria;c__gammaproteobacteria;o__oceanospirillales;f__oceanospirillaceae;g__neptuniibacter;s__neptuniibacter halophilus;superkingdom__bacteria	0.0088634147782669069636895400	0	0	0.0771480921919701694043524400	2.3740245999206454172728475100	0.024310198128114744135164700	0.0029809813390568175043224200	0	1.4560405589217262272783479700	0.0776884692383541996593659400	0.060065471363786527314773100	0	0	1.3379017784304127916462718200	0	0	0.2080827128783691517378157800	0	0.2615548749010565440341397900	0.0030271841133377732033662300	0	0
Zotu31	eu009196.1 shigella sonnei str. fbd022   ;k__bacteria;p__proteobacteria;c__gammaproteobacteria;o__enterobacterales;f__enterobacteriaceae;g__shigella;s__shigella sonnei; superkingdom__bacteria;	0	0.0119570741039667593339909700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7116488925348646431501230500
Zotu32	ay345894.1 photobacterium phosphoreum ak9  ;k__bacteria;p__proteobacteria;c__gammaproteobacteria;o__vibrionales;f__vibrionaceae;g__photobacterium;s__photobacterium phosphoreum;superkingdom__bacteria	0	0	0	0	0.1686284882951990477450072700	0	0.065581589459249985095093300	0	0	1.9930080377685481220306570700	0	0	0	0	1.7504755111745126010461245800	0	0.0520206782195922879344539500	0	0	1.5741357389356420657504389400	0	0
Zotu33	ab245515.1 deselenobacterium futtsum str. fut3661  ;k__bacteria;p__proteobacteria;c__gammaproteobacteria;o__alteromonadales;f__ferrimonadaceae;g__ferrimonas;s__ferrimonas futtsum;superkingdom__bacteria	0	0	0	0	0.2083057796587752942732442800	0	0.0089429440171704525129672700	0	0	1.8734873158633878148624017700	0	0	0	0.0032631750693424702235274900	1.9050166428911079410366143600	0	0.0325129238872451799590337200	0	0	1.7224677604891929527153841500	0	0
Zotu34	d38625.1 orientia tsutsugamushi str. kawasaki  ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rickettsiales;f__rickettsiaceae;g__orientia;s__orientia tsutsugamushi;superkingdom__bacteria;tribe__rickettsieae	0	0	0.0923086085221689545305660600	0	0	0	0	0.2785864087394747550630732200	0	0	0	0	0	0	0	0	0	5.0052771292416925192695173800	0	0	0	0
Zotu35	shimia marina  ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhodobacterales;f__roseobacteraceae;g__shimia;s__shimia marina;superkingdom__bacteria;	0.0590894318551127130912636300	0.1076136669357008340059187500	0	0.0321450384133209039184801800	0.0264515275757174976854913400	0.2977999270694056156557675900	0	0	0.0803759119574625942871274900	0.0089640541428870230376191500	0.8589362405021473406012553700	0.2022861546365270999229386100	0	0.1174743024963289280469897200	0.0029719448407037565382786500	0.0248685519397470513002700	3.6479500601489091914035829200	0	0.1204529029149602505420380600	0.0030271841133377732033662300	0	0
Zotu36	ef125434.1 mangrove soil clone msb_2d5   ;k__bacteria;p__firmicutes;c__clostridia;o__eubacteriales;f__clostridiaceae;g__alkaliphilus;s__alkaliphilus transvaalensis;superkingdom__bacteria;	0.0059089431855112713091263600	0	0	0.0032145038413320903918480200	0.0562094960983996825816690900	0	2.5785488582841471412388958400	0	0.0123655249165327068134042300	0.9322616308602503959123913100	0	0.009632674030310814282044700	0	0.6624245390765214553760809300	0	0	0.0260103391097961439672269700	0	0	0.5812193497608524550463159200	0	0
Zotu37	x95459.1 methylophaga marina str. dsm 5989  ;k__bacteria;p__proteobacteria;c__gammaproteobacteria;o__thiotrichales;f__piscirickettsiaceae;g__methylophaga;s__methylophaga marina;superkingdom__bacteria	0	0.020924879681941828834484200	0	0.405027484007843389372850300	0.8530617643168893003570956200	0	0	0	1.3262025472981328057376035600	0	0	0	0	2.8128569097732093326806983200	0.023775558725630052306229200	0	0	0	0.8431703204047217537942664400	0.0121087364533510928134649100	0	0
Zotu38	fm204861.1 vibrio rotiferianus str. lpd 1_1_11  ;k__bacteria;p__proteobacteria;c__gammaproteobacteria;o__vibrionales;f__vibrionaceae;g__vibrio;s__vibrio rotiferianus;superkingdom__bacteria;species group  vibrio harveyi group	0	0	0	0	0.0297579685226821848961777500	0.0060775495320286860337911800	0.0268288320515113575389018100	0	0.0030913812291331767033510600	1.5896256013386320853377954400	0.0060065471363786527314773100	0.003210891343436938094014900	0	0.0685266764561918746940773400	0.9123870660960532572515454100	0.0071053005542134432286485700	0.0097538771661735539877101100	0	0	1.1321668583883271780589695500	0	0
Zotu39	marinifilum fragile  ;k__bacteria;p__bacteroidetes;c__bacteroidia;o__marinilabiliales;f__marinifilaceae;g__marinifilum;s__marinifilum fragile; superkingdom__bacteria;	0	0.0059785370519833796669954900	0	0.0160725192066604519592400900	0.2975796852268218489617775400	0	1.052286412687056579025815300	0	0.0061827624582663534067021100	1.3236919950996504018884274100	0	0.006421782686873876188029800	0	0	0.2912505943889681407513076600	0	0.263354683486685957668173100	0	0	0.3572077253738572379972149900	0	0
Zotu40	af335596.2 enterococcus villorum str. atcc 700913  ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__enterococcaceae;g__enterococcus;s__enterococcus villorum;superkingdom__bacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0294924351903736691538620300	5.1852611430133989608969100400
Zotu41	marinifilum fragile  ;k__bacteria;p__bacteroidetes;c__bacteroidia;o__marinilabiliales;f__marinifilaceae;g__marinifilum;s__marinifilum fragile; superkingdom__bacteria;	0.0029544715927556356545631800	0.0239141482079335186679819400	0	0	0.6348366618172199444517920900	0	0.792941036189113456149764500	0	0.0401879559787312971435637400	1.0069620820509755878925508700	0	0.006421782686873876188029800	0	0	0.4725392296718972895863052800	0.0319738524939604945289185700	0.5429658289169945053158630600	0	0.0447396496541280930584712800	0.1089786280801598353211842300	0	0
Zotu42	fm204861.1 vibrio rotiferianus str. lpd 1_1_11  ;k__bacteria;p__proteobacteria;c__gammaproteobacteria;o__vibrionales;f__vibrionaceae;g__vibrio;s__vibrio rotiferianus;superkingdom__bacteria;species group  vibrio harveyi group	0	0	0	0	0.0132257637878587488427456700	0	0.0327907947296249925475466500	0	0	1.2191113634326351331162040200	0	0	0	0	1.0282929148834997622444127400	0	0.0097538771661735539877101100	0	0	0.9202639704546830538233335400	0	0
Zotu43	ab088116.1 pseudomonas thermaerum str. t1  ;k__bacteria;p__proteobacteria;c__gammaproteobacteria;o__pseudomonadales;f__pseudomonadaceae;g__pseudomonas;s__pseudomonas thermaerum;superkingdom__bacteria	0	0	0	0	0	0	0	0.0125207374714370676432841900	0	0	0	0	0	0	0	0	0	0	0	0	0.0265431916713363022384758300	3.2779600765654908394859174200
Zotu44	halomicronema metazoicum itac101  ;k__bacteria;p__cyanobacteria;c__cyanobacteria;o__pseudanabaenales;f__prochlorotrichaceae;g__halomicronema;s__halomicronema metazoicum; superkingdom__bacteria;	0	0	0	0	0	0	0	0	0	0	0	0	0	3.6775983031489639419154837700	0	0	0	0	0	0	0	0
Zotu45	gq895735.1 ralstonia pickettii str. dx_t3_01  ;k__bacteria;p__proteobacteria;c__betaproteobacteria;o__burkholderiales;f__burkholderiaceae;g__ralstonia;s__ralstonia pickettii;superkingdom__bacteria	0	0.0298926852599168983349774300	0.0178661822946133460381740800	0.0417885499373171750940242400	0.0099193228408940616320592500	0	0	0.0532131342536075374839578100	0	0	0	0.0610069355253018237862830700	0	0.0391581008321096426823299100	0	0.1172374591445218132727014400	0	0.2462660312789842325774778500	0.0275320920948480572667515600	0	2.8666647005043206417553897400	0
Zotu46	fj404753.1 vibrio sp. str. dh51  ;k__bacteria;p__proteobacteria;c__gammaproteobacteria;o__vibrionales;f__vibrionaceae;g__vibrio;s__vibrio rumoiensis;superkingdom__bacteria	0	0	0	0	2.7873297182912313186086496500	0.0151938738300717150844779400	0.0059619626781136350086448500	0	0	0.253981534048465652732542500	0	0	0	0.0163158753467123511176374600	0.0089158345221112696148359500	0	0.0195077543323471079754202300	0	0	0.3844523823938971968275110500	0	0
Zotu47	neptuniibacter caesariensis ;k__bacteria;p__proteobacteria;c__gammaproteobacteria;o__oceanospirillales;f__oceanospirillaceae;g__neptuniibacter;s__neptuniibacter caesariensis;superkingdom__bacteria	0.0147723579637781782728159100	0.0179356111559501390009864600	0	0	0.095886787461975929109906100	0.0212714233621004011182691100	0	0	0.1143811054779275380239891200	0	0.2102291497732528456017058600	0	0	0.0228422254853972915646924500	0.011887779362815026153114600	0	2.952173488961862340280261400	0	0	0	0	0
Zotu48	tropicibacter phthalicus  ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhodobacterales;f__roseobacteraceae;g__tropicibacter;s__tropicibacter phthalicus;superkingdom__bacteria;	0.0531804886696014417821372600	0.1913131856634681493438555600	0	0.0675045806679738982288083800	0.0231450866287528104748049200	0.2704509541752765285037073100	0.0208668693733977225302569600	0	0.0989241993322616545072338300	0.0119520721905160307168255300	0.8018740427065501396522209200	0.0513742614949910095042383800	0	0.3426333822809593734703866900	0.0208036138849262957679505500	0.0284212022168537729145942900	1.2419936924927658744350879500	0	0.1720755755928003579171972300	0.0030271841133377732033662300	0	0
Zotu49	x80681.1 salmonella typhimurium str. atcc 13311   ;k__bacteria;p__proteobacteria;c__gammaproteobacteria;o__enterobacterales;f__enterobacteriaceae;g__salmonella;s__salmonella enterica; superkingdom__bacteria;	0	0	0	0	0	0.0030387747660143430168955900	0	0.0062603687357185338216420900	0	0	0	0	0	0	0	0.0035526502771067216143242900	0	0	0	0	0.0589848703807473383077240700	2.5396499863275909215203718900
Zotu50	ay345894.1 photobacterium phosphoreum ak9  ;k__bacteria;p__proteobacteria;c__gammaproteobacteria;o__vibrionales;f__vibrionaceae;g__photobacterium;s__photobacterium phosphoreum;superkingdom__bacteria	0	0	0	0	0.0628223779923290570030419300	0	0.2116496750730340428068920300	0	0	1.0846505512893297875519168100	0	0	0	0.0032631750693424702235274900	0.8143128863528292914883499800	0	0.0292616314985206619631303400	0	0	0.7083610825210389295876975200	0	0
Zotu51	oceanospirillum nioense ;k__bacteria;p__proteobacteria;c__gammaproteobacteria;o__oceanospirillales;f__oceanospirillaceae;g__oceanospirillum;s__oceanospirillum nioense;superkingdom__bacteria	0	0.1404956207216094221743939300	0	0.0610755729853097174451123500	0.5224176696204205792884539100	0.2309468822170900692840646700	0	0	0.6924693953258315815506368200	0.0478082887620641228673021200	0.964050815388773763402108300	0	0	0.5221080110947952357643987600	0.0029719448407037565382786500	0	0.240595636765614331696849500	0	0.099803833843824207591974400	0	0	0
Zotu52	ruegeria mobilis  ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhodobacterales;f__roseobacteraceae;g__ruegeria;s__ruegeria mobilis;superkingdom__bacteria;	0.0295447159275563565456318100	0.4573580844767285445251546900	0.0327546675401244677366524700	0.035359542254652994310328200	0.0462901732575056209496098400	0.0546979457882581743041205800	0.0029809813390568175043224200	0.0187811062071556014649262800	0.2720415481637195498948930400	0.0448202707144351151880957400	0.4564975823647776075922755800	0.0417415874646801952221936800	0	0.2186327296459455049763419800	0.0089158345221112696148359500	0.0994742077589882052010800100	0.4226680105341873394674383100	0.0383791217577637765055809600	0.1204529029149602505420380600	0.0121087364533510928134649100	0	0
Zotu53	thalassolituus oleivorans ;k__bacteria;p__proteobacteria;c__gammaproteobacteria;o__oceanospirillales;f__oceanospirillaceae;g__thalassolituus;s__thalassolituus oleivorans;superkingdom__bacteria	0.0177268295565338139273790900	0.0149463426299584491674887200	0	0	0.0132257637878587488427456700	0.0972407925124589765406588100	0	0	0	0	0.6096645343424332522449469900	0.0192653480606216285640893900	0	0.3067384565181922010115842700	0	0	1.5736255161426667100172318500	0	0	0	0	0
Zotu54	sagittula stellata  ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhodobacterales;f__roseobacteraceae;g__sagittula;s__sagittula stellata;superkingdom__bacteria;	0.0620439034478683487458268100	0.1016351298837174543389232700	0.0059553940982044486793913600	0.0321450384133209039184801800	0.0165322047348234360534320900	0.2157530083870183541995867300	0.0029809813390568175043224200	0	0.2009397798936564857178187200	0.0298801804762900767920638200	0.468510676637534913055230200	0.1509118931415360904187002300	0	0.208843204437918094305759500	0.011887779362815026153114600	0.0284212022168537729145942900	0.7315407874630165490782586100	0.0191895608788818882527904800	0.1411019719860962934921017300	0.0090815523400133196100986900	0	0
Zotu55	gq043854.1 topographical and temporal human skin microbiome skin plantar heel clone nbw972a07c1  ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__sphingomonadales;f__sphingomonadaceae;g__sphingomonas;s__caulobacter leidyia;superkingdom__bacteria	0.0029544715927556356545631800	0.0119570741039667593339909700	0.0178661822946133460381740800	0.0450030537786492654858722600	0	0.0303877476601434301689558800	0	0.0719942404607631389488840900	0	0	0	0.0321089134343693809401489900	0	0.0032631750693424702235274900	0	0.1421060110842688645729714400	0	0.0031982601464803147087984100	0.0653887187252641360085349500	0	1.6604241012180375733624325400	0
Zotu56	parvularcula lutaonensis ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__parvularculales;f__parvularculaceae;g__parvularcula;s__parvularcula lutaonensis;superkingdom__bacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4831604376865141395481028800	0.022759046721071625971323600	0	1.6794576177857314932718449900	0	0	0
Zotu57	fn563421.1 acinetobacter genomosp. 3 str. bpoe1350  ;k__bacteria;p__proteobacteria;c__gammaproteobacteria;o__moraxellales;f__moraxellaceae;g__acinetobacter;s__acinetobacter genomosp. 3; superkingdom__bacteria;	0	0.0119570741039667593339909700	0.0119107881964088973587827200	0.0128580153653283615673920700	0.0066128818939293744213728300	0.0030387747660143430168955900	0	0.0532131342536075374839578100	0	0.0029880180476290076792063800	0	0.0385306961212432571281787800	0	0	0	0.1314480602529486997299985800	0.0292616314985206619631303400	0.0255860811718425176703873100	0.1445434834979523006504456800	0	1.5925915002801781343085498600	0
