species	1-CA2a	1-CH2a	1-Ea	1-PA2a	1-PH1a	2-CA2a	2-CH1b	2-Ea	2-PA1b	2-PH2a	3-CA1b	3-CH2a	3-Eb	3-PA1a	3-PH1b	4-CA1a	4-CH1a	4-Ea	4-PA2a	4-PH1b	blank-060823STillcus515F	mock-060823STillcus515F	
endozoicomonas euniceicola	0.0087716733428847109733633500	0.0205718987862579716107796700	0	0.0265173836181496758986446700	0.0131952233291548459457676300	0.0088188606032100652595684600	0	0.5450795521508544490276959300	0.0721804511278195488721804500	0	0.0446083387854636293344435900	0.1256134610890394952091610200	0.1803898748908932208321210400	0.0224229611121788711640720100	0	0	0.038400	0.4820773689814267124097953400	0.171648416691328795501627700	0	0	0
bolocera tuediae	0.6988099763164819742112803700	1.3019073089017544890821994300	0.5572828063588901272951252400	3.6269888037713612256923983500	0.1286534274592597479712344100	1.2111235228408489623140690200	0	3.8656452563347083087802003500	1.4496240601503759398496240600	0.0029848964240940839352874500	0.4550050556117290192113245700	2.1500350549193736854405234900	1.667151585685190573174279900	1.2813120635530783522326862700	0.0059431831689052656602876500	6.0077633358819031935540786900	1.356800	5.6873299420324145273867266100	12.474104764723290914471737200	0	0	0
nautella italica	0.017543346685769421946726700	0.0235107414700091104123196300	0	0.0058927519151443724219210400	0.0032988058322887114864419100	0.0617320242224704568169792500	0	0	0.0090225563909774436090225600	0.0059697928481881678705748900	0.1308511271040266460477011800	0.035054919373685440523486800	0	0.041642642065475046447562300	0	0	0.44800	0	0.0147972773009766203018644600	0.0030270008475602373168664500	0	0
marinifilum fragile	0.0058477822285898073155755700	0.0352661122050136656184794400	0	0.0412492634060106069534472600	2.2003034901365705614567526600	0.0088188606032100652595684600	8.355690693376259464615751510	0	0.0721804511278195488721804500	4.8653811712733568145185362100	0.0118955570094569678225182900	0.0204487029679831736387006300	0	0.0320328015888269588058171600	1.1292048020920004754546535100	0.0264659177792154325707228100	2.060800	0	0.0503107428233205090263391500	3.9229930984380675626589175400	0	0
terasakiella pusilla	0	0	0	0	0.0197928349937322689186514500	0	0	0	0.0330827067669172932330827100	0	0.0089216677570927258668887200	0	0	0.0160164007944134794029085800	0	0	0	0	0	0	0	0
marinobacter salsuginis	0.0029238911142949036577877800	0.0058776853675022776030799100	0	0	0.0593785049811968067559543400	0.0205773414074901522723264200	0	0	0.0511278195488721804511278200	0	0.0386605602807351454231844400	0.035054919373685440523486800	0	0.0672688833365366134922160300	0	0	0.03200	0	0	0	0	0
thalassospira xiamenensis	0	0	0	0	0.0164940291614435574322095400	0.0058792404021400435063789800	0	0	0.0150375939849624060150375900	0	0	0.0029212432811404533769572300	0	0.0032032801588826958805817200	0	0	0	0	0	0	0	0
staphylococcus hyicus	0.0029238911142949036577877800	0	0	0	0	0	0	0	0	0	0	0.0029212432811404533769572300	0	0	0	0.0117626301240957478092101400	0	0	0	0	0	2.1944216570959803117309269900
marinobacterium rhizophilum	0.0058477822285898073155755700	0.0029388426837511388015399500	0	0	0.0164940291614435574322095400	0.023516961608560174025515900	0	0	0.0060150375939849624060150400	0	0.0832688990661987747576280300	0.0058424865622809067539144700	0	0.0128131206355307835223268600	0	0	0.009600	0.0473204779368271619543357400	0.0118378218407812962414915700	0	0	0
rubribacterium polymorphum	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2947017746172080210135178400	0	0	0	0	0	0	0	0
acinetobacter genomosp. 3	0	0.0117553707350045552061598100	0.0146653370094444770340822400	0.0117855038302887448438420700	0.0065976116645774229728838200	0.0029396202010700217531894900	0	0.0500883912787271655863288200	0.0060150375939849624060150400	0.0029848964240940839352874500	0	0.035054919373685440523486800	0	0	0	0.1117449861789096041874963200	0.028800	0.0236602389684135809771678700	0.1242971293282036105356614400	0	1.8993128262600642935087150100	0
oleibacter marinus	0.0029238911142949036577877800	0.044082640256267082023099300	0	0.0353565114908662345315262200	0.1550438741175694398627696800	0.0205773414074901522723264200	0	0	0.1804511278195488721804511300	0.0029848964240940839352874500	0.1249033485992981621364420400	0	0	0.163367288103017489909667500	0	0.0147032876551196847615126700	0.022400	0	0	0	0	0
streptococcus salivarius	0	0	0	0	0	0	0	0.0353565114908662345315262200	0	0	0	0	0	0	0	0.0323472328412633064753278800	0	0	0	0	0	0
aestuariibacter aggregatus	0.0438583667144235548668167600	0.0352661122050136656184794400	0	0.0736593989393046552740129600	1.8836181302368542587583294800	0.1234640484449409136339584900	0	0	3.0646616541353383458646616500	0.0208942749686585875470121200	0.0416344495330993873788140100	0.0321336760925449871465295600	0	2.2390928310590044205266192600	0.0059431831689052656602876500	0.0529318355584308651414456300	0.083200	0	0.1509322284699615270790174600	0.0090810025426807119505993500	0	0
candidatus odyssella thessalonicensis	0	0.0146942134187556940076997700	0	0	0	0.0029396202010700217531894900	0	0	0	0	0.0029738892523642419556295700	0.017527459686842720261743400	0	0.0064065603177653917611634300	0	0	0	0	0	0	0	0
sphingomonas caulobacter leidyia	0.0029238911142949036577877800	0.0117553707350045552061598100	0.0175984044113333724408986900	0.0412492634060106069534472600	0	0.0293962020107002175318948800	0	0.0677666470241602828520919300	0	0	0	0.0292124328114045337695723300	0	0.0032032801588826958805817200	0	0.1176263012409574780921013900	0	0.0029575298710516976221459800	0.0562296537437111571470849400	0	1.6604241012180375733624325400	0
stenotrophomonas maltophilia	0	0.0058776853675022776030799100	0.0029330674018888954068164500	0.0530347672362993517972893300	0	0.0440943030160503262978423200	0	0.0235710076605774896876841500	0	0	0	0.0058424865622809067539144700	0	0.0032032801588826958805817200	0	0.0852790683996941716167735100	0.070400	0	0.103580941106836342113051200	0	0.8080927242162385348158197400	0.0034181022696199070276182700
thiohalomonas denitrificans	0	0	0	0	0	0	0	0	0.0781954887218045112781954900	0	0	0	0	0	0	0	0.009600	0.0709807169052407429315036100	0	0	0	0
vibrio harveyi	0	0	0	0	0	0	0.07750551481547725511238300	0	0	0.0477583427855053429645991300	0	0	0	0	0.0178295495067157969808629500	0	0.003200	0	0	0.0151350042378011865843322400	0	0
rhodovulum sulfidophilum	0	0.0029388426837511388015399500	0	0	0.0098964174968661344593257200	0	0	0	0	0	0.0089216677570927258668887200	0.0146062164057022668847861600	0	0.0256262412710615670446537300	0	0	0.01600	0	0.0858242083456643977508138500	0	0	0
erythrobacter vulgaris	0	0	0	0.0235710076605774896876841500	0	0	0	0	0	0	0	0	0	0	0	0	0.019200	0	0.1598105948505474992601361300	0	0	0
synechococcus cyanobacterium 5x15	0	0.0029388426837511388015399500	0.005866134803777790813632900	0	0	0	0	0.1208014142604596346493812600	0	0	0	0.0204487029679831736387006300	0.0290951411114343904567937200	0.0032032801588826958805817200	0	0	0	0.0739382467762924405536495900	0	0	0	0
bacillaria paxillifer	0.0380105844858337475512411900	0.0029388426837511388015399500	0.0703936176453334897635947700	0.0176782557454331172657631100	0	0.0264565818096301957787053900	0	0.0383028874484384207424867400	0	0	0	0	0.0058190282222868780913587400	0.1153180857197770517009417600	0	0.0294065753102393695230253500	0	0.0768957766473441381757955800	0	0	0	0
corynebacterium diphtheriae	0	0	0.005866134803777790813632900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0207027090973618833550218900	0.1094998520272269902337969800	0	0	0
acinetobacter calcoaceticus	0	0	0	0.0029463759575721862109605200	0	0	0	0	0	0	0	0	0	0	0	0.0029406575310239369523025300	0	0.0029575298710516976221459800	0	0	0.4984221547173150087002683800	0
truepera radiovictrix	0	0	0	0	0	0	0	0.0707130229817324690630524500	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vibrio alginolyticus	0	0	0	0	0.0098964174968661344593257200	0	0.2653073391760567578846956400	0	0	0.098501581995104769864485700	0	0	0	0	0.0148579579222631641507191300	0	0.038400	0.0029575298710516976221459800	0	0.0454050127134035597529967300	0	0
macrodactyla doreensis	0.0146194555714745182889389200	0.044082640256267082023099300	0.0146653370094444770340822400	0.1031231585150265173836181500	0	0.0352754424128402610382738600	0	0.1208014142604596346493812600	0.0451127819548872180451127800	0	0.0118955570094569678225182900	0.0496611357793877074082729600	0.0145475705557171952283968600	0.0096098404766480876417451500	0	0.202905369640651649708874900	0.01600	0.1419614338104814858630072200	0.4379994081089079609351879300	0	0	0
methanobrevibacter arboriphilus	0	0	0	0.0147318797878609310548025900	0.0857689516395064986474896100	0	0	0	0.0932330827067669172932330800	0	0	0	0	0.2882952142994426292523544100	0	0	0	0	0	0	0	0
bacillus pumilus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8579436696745966639321848500
marinobacter flavimaris	0	0.0088165280512534164046198600	0	0	0	0	0	0	0	0	0	0.008763729843421360130871700	0	0	0	0.008821972593071810856907600	0.028800	0	0	0	0	0
toxoplasma gondii	0.017543346685769421946726700	0.0176330561025068328092397200	0	0.0883912787271655863288155600	0	0.0764301252278205655829266900	0	0.0530347672362993517972893300	0.2586466165413533834586466200	0	0.0148694462618212097781478600	0.2366207057723767235335358700	0.0290951411114343904567937200	0.0288295214299442629252354400	0	0.1411515614891489737105216700	0.051200	0.0916834260026026262865254900	0.1627700503107428233205090300	0	0	0
mesoflavibacter zeaxanthinifaciens	0.0058477822285898073155755700	0.0146942134187556940076997700	0	0	0	0	0	0	0	0	0.0029738892523642419556295700	0.0555036223416686141621874300	0	0	0	0.0029406575310239369523025300	0	0	0	0	0	0
flexithrix dorotheae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0473204779368271619543357400	0	0	0	0
comamonas denitrificans	0	0	0	0	0	0	0	0	0	0	0	0	0	0.285091934140559933371772700	0	0	0	0	0	0	0	0
brevundimonas diminuta	0	0	0	0	0	0.0088188606032100652595684600	0	0	0	0	0.0089216677570927258668887200	0	0	0	0	0	0.028800	0	0	0	0	0
arcobacter bivalviorum	0.0204672378000643256045144900	0.0058776853675022776030799100	0	0	0.0725737283103516527017219800	0.0676112646246105003233582200	0	0	0	0	0.1338250163563908880033307600	0.0116849731245618135078289300	0	0	0	0	0.067200	0	0	0	0	0
bacteriovorax marinus	0	0	0	0.0206246317030053034767236300	0.0032988058322887114864419100	0.0264565818096301957787053900	0	0	0	0	0.0148694462618212097781478600	0	0	0	0	0	0	0	0	0	0	0
corynebacterium glutamicum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0235252602481914956184202800	0	0	0	0	0.0235939481522989353230896300	0
psychrobium gammaproteobacteria bacterium	0.0029238911142949036577877800	0.0088165280512534164046198600	0	0.0029463759575721862109605200	0.0131952233291548459457676300	0.023516961608560174025515900	0	0	0.0180451127819548872180451100	0	0.0237911140189139356450365800	0	0	0	0	0.008821972593071810856907600	0.230400	0	0	0	0	0
candidatus atelocyanobacterium cyanobacterium ucyn_a	0	0	0	0	0	0	0	0.0500883912787271655863288200	0	0	0	0	0	0	0	0	0.028800	0	0.1479727730097662030186445700	0	0	0
enterococcus sulfureus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3589007383100902378999179700
enhydrobacter aerosaccus	0	0.0088165280512534164046198600	0	0	0	0	0	0.0029463759575721862109605200	0	0	0	0	0	0	0	0	0.003200	0	0	0	0.0619341138997847052231102700	0
spiroplasma mirum	0	0	0	0	0	0.023516961608560174025515900	0	0.1060695344725987035945786700	0.0150375939849624060150375900	0	0	0	0.0145475705557171952283968600	0	0	0.0117626301240957478092101400	0	0.0118301194842067904885839300	0.0147972773009766203018644600	0	0	0
staphylococcus sciuri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5943396226415094339622641500
kordiimonas aestuarii	0	0.0146942134187556940076997700	0	0	0.0164940291614435574322095400	0.0029396202010700217531894900	0	0	0.0751879699248120300751879700	0	0.2854933682269672277404389500	0.3856041131105398457583547600	0	0.1825869690563136651931577900	0	0	0.092800	0	0.5031074282332050902633915400	0.006054001695120474633732900	0	0
kordia algicida	0	0.0058776853675022776030799100	0	0	0.0065976116645774229728838200	0	0	0	0.0360902255639097744360902300	0	0	0	0	0	0	0.0323472328412633064753278800	0	0	0	0	0	0
celeribacter neptunius	0.0029238911142949036577877800	0.0528991683075204984277191600	0	0.0088391278727165586328815600	0.0164940291614435574322095400	0.0352754424128402610382738600	0	0	0.0180451127819548872180451100	0	0.0029738892523642419556295700	0.008763729843421360130871700	0	0.0224229611121788711640720100	0	0.008821972593071810856907600	0.006400	0	0	0	0	0
cytophaga xylanolytica	0	0	0	0	0.0164940291614435574322095400	0	0	0	0.0360902255639097744360902300	0	0	0	0	0	0	0	0	0	0	0	0	0
thalassobius mediterraneus	0.0467822578287184585246045400	0.2644958415376024921385958200	0	0.0265173836181496758986446700	0.0362868641551758263508609900	0.12052442824387089188076900	0.0089429440171704525129672700	0	0.0721804511278195488721804500	0.0059697928481881678705748900	0.0713733420567418069351097400	0.0467398924982472540313157300	0	0.0352360817477096546863988700	0	0.0558724930894548020937481600	0.588800	0	0	0	0	0
pseudoalteromonas flavipulchra	0	0.0058776853675022776030799100	0	0	0	0	0	0	0.0120300751879699248120300800	0	0.0059477785047284839112591400	0	0	0	0	0	0.003200	0.0473204779368271619543357400	0	0	0	0
haliangium ochraceum	0	0	0.108523493869889130052208600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
arcobacter nitrofigilis	0	0	0	0	0.0164940291614435574322095400	0.023516961608560174025515900	0	0	0	0	0.0624516742996490810682210200	0.017527459686842720261743400	0	0.0064065603177653917611634300	0.0267443242600736954712944300	0	0	0	0	0.0030270008475602373168664500	0	0
vibrio rotiferianus	0	0	0	0	0.0626773108134855182423962500	0.0058792404021400435063789800	0.1073153282060454301556072300	0	0.0030075187969924812030075200	3.3639782699540325950689511100	0.0059477785047284839112591400	0.0029212432811404533769572300	0	0.0672688833365366134922160300	2.409960774991085225246642100	0.0058813150620478739046050700	0.028800	0	0	2.4821406949993945998304879500	0	0
hyphomonas jannaschiana	0.0029238911142949036577877800	0	0	0	0	0.0117584808042800870127579500	0	0	0	0	0	0	0	0.6887052341597796143250688700	0	0	0	0.035490358452620371465751800	0	0	0	0
owenweeksia hongkongensis	0.0233911289143592292623022700	0.2586181561701002145355159100	0	0.0058927519151443724219210400	0	0.0058792404021400435063789800	0	0	0	0	0	0	0	0.0032032801588826958805817200	0	0	0.009600	0	0	0	0	0
thioprofundum hispidum	0	0	0	0.0088391278727165586328815600	0.0032988058322887114864419100	0	0	0.0766057748968768414849734800	0.0180451127819548872180451100	0	0.0118955570094569678225182900	0	0	0	0	0	0.52800	0	0.139094406629180230837525900	0	0	0
navicula lanceolata	0.0380105844858337475512411900	0	0.0205314718132222678477151400	0	0.0032988058322887114864419100	0	0	0.2268709487330583382439599300	0	0	0	0	0	0.041642642065475046447562300	0	0	0	0.1035135454868094167751094300	0	0.0030270008475602373168664500	0	0
rhodopseudomonas palustris	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0973250361282331082077447100	0
roseobacter denitrificans	0.0233911289143592292623022700	0.038204954888764804420019400	0	0.032410135533294048320565700	0.0197928349937322689186514500	0.0117584808042800870127579500	0	0	0.2045112781954887218045112800	0.0238791713927526714822995600	0.0059477785047284839112591400	0	0	0.2370427317573194951630469600	0.0089147747533578984904314800	0.0147032876551196847615126700	0.04800	0	0.0384729209825392127848475900	0	0	0
photobacterium profundum	0	0	0	0	0.0461832816520419608101867100	0	0.0417337387467954450605139200	0	0	0.4805683242791475135812787300	0	0	0	0	0.4546535124212528230120052300	0	0.003200	0	0	0.3935101101828308511926383300	0	0
leisingera aquimarina	0.0029238911142949036577877800	0.0029388426837511388015399500	0.0087992022056666862204493500	0.0088391278727165586328815600	0	0	0	0	0.0270676691729323308270676700	0	0.0297388925236424195562957200	0	0	0.0192196809532961752834902900	0.011886366337810531320575300	0	0.04800	0	0	0	0	0
fodinicurvata sediminis	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0544557627010058299698891700	0	0	0	0	0	0	0	0
candidatus babela delta proteobacterium babl1	0	0.0617156963587739148323390200	0	0	0	0.0205773414074901522723264200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
neptuniibacter caesariensis	0.0233911289143592292623022700	0.0293884268375113880153995400	0	0.0265173836181496758986446700	0.2342152140924985155373754700	0.0793697454288905873361161700	0	0	0.2766917293233082706766917300	0.0029848964240940839352874500	0.4312139415928150835662879900	0.017527459686842720261743400	0	0.121724646037542443462105200	0.0148579579222631641507191300	0	3.257600	0	0	0.006054001695120474633732900	0	0
pseudoruegeria aquimaris	0.0233911289143592292623022700	0.0470214829400182208246392600	0.0351968088226667448817973800	0.0147318797878609310548025900	0.0197928349937322689186514500	0.0382150626139102827914633400	0.0029809813390568175043224200	0.0500883912787271655863288200	0.0090225563909774436090225600	0.0029848964240940839352874500	0.2527805864509605662285136500	0.1665108670250058424865622800	0.0087285423334303171370381100	0.0736754436543020052533794600	0.0029715915844526328301438300	0.0323472328412633064753278800	0.428800	0	0.0029594554601953240603728900	0.0030270008475602373168664500	0	0
enterococcus villorum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0294924351903736691538620300	6.5114848236259228876127973700
acinetobacter junii	0.128651209028975760942662500	0.3761718635201457665971140600	0.2669091335718894820202968300	1.8915733647613435474366529200	0.1550438741175694398627696800	0.6790522664471750249867717100	0	2.3364761343547436652916912200	0	0.0208942749686585875470121200	0	1.3291656929189062865155410100	0	0.2082132103273752322378115200	0	3.105334352761277421631476800	0.924800	2.1974446941914113332544658700	5.4394791358390056229653743700	0	90.08464328899637243047158404	0.0068362045392398140552365300
trieres chinensis	0.0058477822285898073155755700	0	0	0	0	0	0	0	0	0	0	0	0.0145475705557171952283968600	0.0192196809532961752834902900	0	0	0	0.0384478883236720690878977900	0	0	0	0
alkaliphilus transvaalensis	0.0058477822285898073155755700	0	0	0.0029463759575721862109605200	0.1121593982978161905390248700	0	2.5874918023013175937518631100	0	0.0511278195488721804511278200	0.9432272700137305235508327900	0.0059477785047284839112591400	0.008763729843421360130871700	0	0.6502658722531872637580882800	0	0	0.025600	0	0	0.7991282237559026516527424600	0	0
cymatosira belgica	0	0	0	0	0	0	0	0.0235710076605774896876841500	0.0120300751879699248120300800	0	0	0	0.0378236834448647075938318300	0.0256262412710615670446537300	0	0.0058813150620478739046050700	0	0.0295752987105169762214598400	0	0	0	0
phaeocystidibacter flavobacteria bacterium	0	0.0293884268375113880153995400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pelomonas aquatica	0	0	0	0	0	0	0	0	0.0060150375939849624060150400	0	0.0059477785047284839112591400	0.008763729843421360130871700	0	0	0	0.0264659177792154325707228100	0	0.0591505974210339524429196700	0.0147972773009766203018644600	0	0	0
methylonatrum kenyense	0	0	0	0.0206246317030053034767236300	0	0	0	0	0.0030075187969924812030075200	0	0	0	0	0	0	0	0	0	0.0414323764427345368452204800	0	0	0
vibrio orientalis	0.0029238911142949036577877800	0	0	0	0.0296892524905984033779771700	0.0205773414074901522723264200	0.2831932272103976629106301800	0.0176782557454331172657631100	0	0.1611844069010805325055220600	0.0118955570094569678225182900	0.0029212432811404533769572300	0	0.0704721634954193093727977400	0.023772732675621062641150600	0	0.524800	0.1123861350999645096415473800	0.0384729209825392127848475900	0.0423780118658433224361302800	0	0
vibrio shilonii	0	0.0029388426837511388015399500	0	0	0.0362868641551758263508609900	0.0470339232171203480510318100	0.0029809813390568175043224200	0	0	0.0059697928481881678705748900	0.0029738892523642419556295700	0.0116849731245618135078289300	0	0.0064065603177653917611634300	0	0	0.182400	0	0	0.006054001695120474633732900	0	0
labrenzia aggregata	0.0029238911142949036577877800	0.0146942134187556940076997700	0	0.0530347672362993517972893300	0.0032988058322887114864419100	0.0029396202010700217531894900	0	0	0.0751879699248120300751879700	0.0208942749686585875470121200	0.0059477785047284839112591400	0.0029212432811404533769572300	0	0.1313344865141905311038503400	0.0089147747533578984904314800	0	0	0.0147876493552584881107299200	0.0917431192660550458715596300	0.0030270008475602373168664500	0	0
thalassiosira eccentrica	0	0	0	0	0	0	0	0.0353565114908662345315262200	0	0	0	0	0	0	0	0	0	0.2661776883946527859931385300	0	0	0	0
pseudovibrio denitrificans	0	0	0.0029330674018888954068164500	0	0	0	0	0	0	0	0	0	0	0.1057082452431289640591966200	0	0	0	0	0	0	0	0
sphingobium yanoikuyae	0	0	0	0.0088391278727165586328815600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0412894092665231368154068500	0
jannaschia rubra	0	0.0088165280512534164046198600	0	0.0589275191514437242192103700	0.0494820874843306722966286200	0	0	0	0.0812030075187969924812030100	0.0059697928481881678705748900	0.0029738892523642419556295700	0.0029212432811404533769572300	0	0.2370427317573194951630469600	0	0	0	0	0.1479727730097662030186445700	0.0090810025426807119505993500	0	0
shigella sonnei	0	0.0117553707350045552061598100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7116488925348646431501230500
desulfocapsa sulfexigens	0	0	0.0293306740188889540681644900	8.073070123747790218031820860	0	0.1381621494502910223999059300	0	0	0	0	0	0	0.2094850160023276112889147500	3.8663591517714139278621308200	0.011886366337810531320575300	0	0.054400	0.2839228676209629717260144300	0	0	0	0
attheya septentrionalis	0.0116955644571796146311511400	0	0	0	0	0	0	0.1090159104301708898055391900	0	0	0	0	0	0	0	0	0	0.0236602389684135809771678700	0	0	0	0
photococcus caeruleum	0	0	0	0	0.7323348947680939499901035800	0	0.6528349132534430334466106200	0	0.0030075187969924812030075200	3.3848725449226911826159632300	0	0	0	0	2.0979436586235587780815404700	0	0.0800	0	0	2.4064656738103886669088267300	0	0
oceanospirillum nioense	0	0.1616363476063126340846974500	0	0.0618738951090159104301708900	0.5772910206505245101273339100	0.2763242989005820447998118600	0	0	0.7488721804511278195488721800	0.0477583427855053429645991300	1.1538690299173258787842740700	0	0	0.5829969889166506502658722500	0.0029715915844526328301438300	0.0029406575310239369523025300	0.243200	0	0.0887836638058597218111867400	0	0	0
amphritea japonica	0.0087716733428847109733633500	0	0	0	0.0065976116645774229728838200	0.0117584808042800870127579500	0	0	0	0	0.0921905668232915006245167400	0	0	0.0128131206355307835223268600	0	0	0.470400	0	0	0	0	0
photobacterium phosphoreum	0.0233911289143592292623022700	0.0293884268375113880153995400	0	0.0117855038302887448438420700	10.137230322623210397835983370	0.0293962020107002175318948800	24.739164132832528468371787990	0	0.1383458646616541353383458600	54.850456689152886394842098980	0.0267650032712781776006661500	0.0525823790605281607852301900	0.061099796334012219959266800	0.041642642065475046447562300	62.899679068108879115654344470	0.0617538081515026759983532300	6.691200	0	0	47.841748395689550793074222060	0	0
tropicibacter phthalicus	0.0526300400573082658401801100	0.1880859317600728832985570300	0	0.0618738951090159104301708900	0.0230916408260209804050933600	0.2616261978952319360338644200	0.0208668693733977225302569600	0	0.096240601503759398496240600	0.0119395856963763357411497800	0.7940284303812526021530958200	0.0467398924982472540313157300	0	0.3363444166826830674610801500	0.0208011410911684298110067800	0.0235252602481914956184202800	1.222400	0	0.1479727730097662030186445700	0.0030270008475602373168664500	0	0
tolumonas auensis	0	0	0	0	0.4816256515141518770205185700	0	0	0	0.0120300751879699248120300800	0.0805922034505402662527610300	0	0	0	0.0256262412710615670446537300	0.4605966955901580886722928800	0	0	0	0	0.1846470517011744763288533700	0	0
listeria welshimeri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.889253486464315012305168170
spirochaeta americana	0	0	0.0469290784302223265090631800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
desulfatiglans desulfobacterium anilini	0	0	0	0	0.0263904466583096918915352600	0	0.0745245334764204376080605700	0	0.0030075187969924812030075200	0.0268640678168467554175870100	0	0	0	0	0	0	0.003200	0	0	0.0030270008475602373168664500	0	0
lactobacillus fermentum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.965955701394585726004922070
leisingera phaeobacter caeruleus	0.0146194555714745182889389200	0.0293884268375113880153995400	0	0.032410135533294048320565700	0.0626773108134855182423962500	0.0793697454288905873361161700	0.0119239253562272700172896900	0.0235710076605774896876841500	0.0631578947368421052631578900	0.032833860665034923288161900	0.1189555700945696782251828900	0.0146062164057022668847861600	0	0.1441476071497213146261772100	0.0029715915844526328301438300	0	0.230400	0	0	0	0	0
tepidiphilus succinatimandens	0	0	0	0	0	0	0	0.0883912787271655863288155600	0	0	0	0	0	0	0	0	0	0	0	0	0	0
thalassolituus oleivorans	0.017543346685769421946726700	0.0146942134187556940076997700	0	0	0.0131952233291548459457676300	0.0940678464342406961020636100	0	0	0	0	0.6036995182299411169928031900	0.017527459686842720261743400	0	0.3011083349349734127746812700	0	0	1.548800	0	0	0	0	0
ferrimonas kyonanensis	0	0.0029388426837511388015399500	0	0	0.0230916408260209804050933600	0	0.8227508495796816311929887300	0	0	0.3163990209539728971404692300	0	0	0	0	0.0267443242600736954712944300	0	0.012800	0	0	0.0211890059329216612180651400	0.002949243519037366915386200	0
alteromonas marina	0.0263150200286541329200900600	0.0058776853675022776030799100	0	0.0117855038302887448438420700	0.1253546216269710364847925100	0.1322829090481509788935269600	0	0	0.0992481203007518796992481200	0	0.0773211205614702908463688800	0.0146062164057022668847861600	0	0.1121148055608943558203600500	0	0	0	0	0.0088783663805859721811186700	0	0	0
haliea mediterranea	0	0	0.0087992022056666862204493500	0.0088391278727165586328815600	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1656216727788950668401750900	0	0	0	0
cellulomonas bogoriensis	0	0	0	0	0	0	0	0.0618738951090159104301708900	0	0	0	0	0	0	0	0	0	0	0	0	0	0
lewinella cohaerens	0.017543346685769421946726700	0.0029388426837511388015399500	0	0	0.0032988058322887114864419100	0	0	0	0.0030075187969924812030075200	0	0	0	0	0.0640656031776539176116343100	0	0	0	0	0	0	0	0
propionigenium maris	0.0029238911142949036577877800	0	0.0087992022056666862204493500	0	0.0065976116645774229728838200	0	61.288976331008167888869015680	0	0.1263157894736842105263157900	0.367142260163572324040355800	0.0089216677570927258668887200	0	0.020366598778004073319755600	0	15.844526328301438250326875070	0	0	0	0	19.297130403196512895023610610	0	0
thalassotalea ganghwensis	0.0233911289143592292623022700	0.2351074147000911041231962900	0	0	0.1880319324404565547271887600	0.2116526544770415662296431300	0.0059619626781136350086448500	0	0.1503759398496240601503759400	0.0059697928481881678705748900	0.3033367037411526794742163800	0.0321336760925449871465295600	0	0.0160164007944134794029085800	0	0.1146856437099335411397988600	0.99200	0	0.1598105948505474992601361300	0	0	0
perspicuibacter gamma proteobacterium	0	0	0	0	0	0	0	0.0589275191514437242192103700	0	0	0	0	0	0	0	0	0	0	0	0	0	0
staphylococcus epidermidis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.0998085862729012852064533800
nitrincola lacisaponensis	0.0058477822285898073155755700	0.0029388426837511388015399500	0	0.0029463759575721862109605200	0.0296892524905984033779771700	0.0146981010053501087659474400	0	0	0.0150375939849624060150375900	0	0.0981383453280199845357758900	0.0029212432811404533769572300	0	0.0256262412710615670446537300	0	0	0.006400	0	0.0059189109203906481207457800	0	0	0
orientia tsutsugamushi	0	0	0.0909250894585557576113099100	0	0	0	0	0.2622274602239245727754861500	0	0	0	0	0	0	0	0	0	4.6285342481959067786584644500	0	0	0	0
thalassotalea thalassomonas ganghwensis	0	0	0	0	0	0.0146981010053501087659474400	0	0	0	0	0.0237911140189139356450365800	0	0	0	0	0	0.09600	0	0	0	0	0
