otu name	taxonomy	1-CA2a	1-CH2a	1-Ea	1-PA2a	1-PH1a	2-CA2a	2-CH1b	2-Ea	2-PA1b	2-PH2a	3-CA1b	3-CH2a	3-Eb	3-PA1a	3-PH1b	4-CA1a	4-CH1a	4-Ea	4-PA2a	4-PH1b	blank-060823STillcus515F	mock-060823STillcus515F	
Zotu266	cymatosira belgica   ;k__eukaryota;p__bacillariophyta;c__mediophyceae;o__cymatosirales;f__cymatosiraceae;g__cymatosira;s__cymatosira belgica;superkingdom__eukaryota;subclass  cymatosirophycidae	0	0	0	0	0	0	0	0.4014049172102358253888610100	0.4434589800443458980044345900	0	0	0	2.1381578947368421052631578900	1.3961605584642233856893542800	0	0.0341413451689996585865483100	0	0.3929273084479371316306483300	0	0	0	0
Zotu268	___dq328994.1__gi:84783254_  ;k__fungi;p__ascomycota;c__eurotiomycetes;o__verrucariales;f__verrucariaceae;g__dermatocarpon;s__dermatocarpon biennense;subclass  chaetothyriomycetidae;subphylum__pezizomycotina;subkingdom__dikarya;superkingdom__eukaryota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3755547968589962444520314100	0	0	0	0	0	0
Zotu284	asterionellopsis glacialis   ;k__eukaryota;p__bacillariophyta;c__fragilariophyceae;o__fragilariales;f__fragilariaceae;g__asterionellopsis;s__asterionellopsis glacialis;superkingdom__eukaryota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8251473477406679764243614900	0	0	0	0
Zotu296	navicula lanceolata   ;k__eukaryota;p__bacillariophyta;c__bacillariophyceae;o__naviculales;f__naviculaceae;g__navicula;s__navicula lanceolata;superkingdom__eukaryota	2.2598870056497175141242937900	0	0	0	0	0	0	2.3582538886101354741595584500	0	0	0	0	0	1.2216404886561954624781849900	0	0	0	0	0	0	0	0
Zotu301	navicula lanceolata   ;k__eukaryota;p__bacillariophyta;c__bacillariophyceae;o__naviculales;f__naviculaceae;g__navicula;s__navicula lanceolata;superkingdom__eukaryota	1.1299435028248587570621468900	0	1.3698630136986301369863013700	0	1.4285714285714285714285714300	0	0	0.8028098344204716507777220300	0	0	0	0	0	0.6980802792321116928446771400	0	0	0	0.6286836935166994106090373300	0	50.0	0	0
Zotu303	asterionellopsis glacialis   ;k__eukaryota;p__bacillariophyta;c__fragilariophyceae;o__fragilariales;f__fragilariaceae;g__asterionellopsis;s__asterionellopsis glacialis;superkingdom__eukaryota	0.5649717514124293785310734500	0	0	0	0	0	0	2.0070245860511791269443050700	0.8869179600886917960088691800	0	0	0	0	1.0471204188481675392670157100	0	0	0	0.117878192534381139489194500	0	0	0	0
Zotu311	trieres chinensis   ;k__eukaryota;p__bacillariophyta;c__mediophyceae;o__eupodiscales;f__parodontellaceae;g__trieres;s__trieres chinensis; subclass  biddulphiophycidae;superkingdom__eukaryota;	0.5649717514124293785310734500	0	0	0	0	0	0	0	0	0	0	0	0.8223684210526315789473684200	1.0471204188481675392670157100	0	0	0	0.5108055009823182711198428300	0	0	0	0
Zotu319	attheya septentrionalis   ;k__eukaryota;p__bacillariophyta;c__coscinodiscophyceae;o__chaetocerotales;f__attheyaceae;g__attheya;s__attheya septentrionalis;superkingdom__eukaryota;subclass  chaetocerotophycidae	1.1299435028248587570621468900	0	0	0	0	0	0	1.8564977420973406924234821900	0	0	0	0	0	0	0	0	0	0.3143418467583497053045186600	0	0	0	0
Zotu326	toxarium undulatum   ;k__eukaryota;p__bacillariophyta;c__mediophyceae;o__toxariales;f__toxariaceae;g__toxarium;s__toxarium undulatum;superkingdom__eukaryota	7.0621468926553672316384180800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu351	navicula lanceolata   ;k__eukaryota;p__bacillariophyta;c__bacillariophyceae;o__naviculales;f__naviculaceae;g__navicula;s__navicula lanceolata;superkingdom__eukaryota	0.2824858757062146892655367200	0	0	0	0	0	0	0.7024586051179126944305067700	0	0	0	0	0	0.3490401396160558464223385700	0	0	0	0.7465618860510805500982318300	0	0	0	0
Zotu371	asterionellopsis glacialis   ;k__eukaryota;p__bacillariophyta;c__fragilariophyceae;o__fragilariales;f__fragilariaceae;g__asterionellopsis;s__asterionellopsis glacialis;superkingdom__eukaryota	0	0	0	0	0	0	0	0.8529854490717511289513296500	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu373	asterionella glacialis   ;k__eukaryota;p__bacillariophyta;c__fragilariophyceae;o__fragilariales;f__fragilariaceae;g__asterionella;s__asterionella glacialis;superkingdom__eukaryota	0	0.1742160278745644599303135900	0	0	0	0	0	0	2.106430155210643015521064300	0	0	0	0	0	0	0	0	0	0	0	0	0
