#,Date-Time (HST),Ch: 1 - Temperature   (°C ),Ch: 2 - Light   (lux)
1,08/12/2022 23:59:59,26.17,0.00
2,08/13/2022 00:00:59,26.17,0.00
3,08/13/2022 00:01:59,26.21,0.00
4,08/13/2022 00:02:59,26.21,0.00
5,08/13/2022 00:03:59,26.21,0.00
6,08/13/2022 00:04:59,26.17,0.00
7,08/13/2022 00:05:59,26.17,0.00
8,08/13/2022 00:06:59,26.12,0.00
9,08/13/2022 00:07:59,26.17,0.00
10,08/13/2022 00:08:59,26.12,0.00
11,08/13/2022 00:09:59,26.17,0.00
12,08/13/2022 00:10:59,26.17,0.00
13,08/13/2022 00:11:59,26.21,0.00
14,08/13/2022 00:12:59,26.17,0.00
15,08/13/2022 00:13:59,26.17,0.00
16,08/13/2022 00:14:59,26.21,0.00
17,08/13/2022 00:15:59,26.12,0.00
18,08/13/2022 00:16:59,26.12,0.00
19,08/13/2022 00:17:59,26.12,0.00
20,08/13/2022 00:18:59,26.17,0.00
21,08/13/2022 00:19:59,26.17,0.00
22,08/13/2022 00:20:59,26.12,0.00
23,08/13/2022 00:21:59,26.17,0.00
24,08/13/2022 00:22:59,26.17,0.00
25,08/13/2022 00:23:59,26.17,0.00
26,08/13/2022 00:24:59,26.12,0.00
27,08/13/2022 00:25:59,26.12,0.00
28,08/13/2022 00:26:59,26.12,0.00
29,08/13/2022 00:27:59,26.21,0.00
30,08/13/2022 00:28:59,26.17,0.00
31,08/13/2022 00:29:59,26.17,0.00
32,08/13/2022 00:30:59,26.12,0.00
33,08/13/2022 00:31:59,26.12,0.00
34,08/13/2022 00:32:59,26.12,0.00
35,08/13/2022 00:33:59,26.12,0.00
36,08/13/2022 00:34:59,26.12,0.00
37,08/13/2022 00:35:59,26.17,0.00
38,08/13/2022 00:36:59,26.12,0.00
39,08/13/2022 00:37:59,26.12,0.20
40,08/13/2022 00:38:59,26.12,0.00
41,08/13/2022 00:39:59,26.12,0.00
42,08/13/2022 00:40:59,26.12,0.00
43,08/13/2022 00:41:59,26.12,0.00
44,08/13/2022 00:42:59,26.08,0.00
45,08/13/2022 00:43:59,26.12,0.00
46,08/13/2022 00:44:59,26.12,0.00
47,08/13/2022 00:45:59,26.17,0.00
48,08/13/2022 00:46:59,26.12,0.00
49,08/13/2022 00:47:59,26.12,0.00
50,08/13/2022 00:48:59,26.08,0.00
51,08/13/2022 00:49:59,26.12,0.00
52,08/13/2022 00:50:59,26.12,0.00
53,08/13/2022 00:51:59,26.12,0.00
54,08/13/2022 00:52:59,26.12,0.00
55,08/13/2022 00:53:59,26.08,0.00
56,08/13/2022 00:54:59,26.12,0.00
57,08/13/2022 00:55:59,26.08,0.00
58,08/13/2022 00:56:59,26.12,0.00
59,08/13/2022 00:57:59,26.12,0.00
60,08/13/2022 00:58:59,26.12,0.00
61,08/13/2022 00:59:59,26.08,0.00
62,08/13/2022 01:00:59,26.12,0.00
63,08/13/2022 01:01:59,26.08,0.00
64,08/13/2022 01:02:59,26.12,0.00
65,08/13/2022 01:03:59,26.08,0.00
66,08/13/2022 01:04:59,26.12,0.00
67,08/13/2022 01:05:59,26.08,0.00
68,08/13/2022 01:06:59,26.08,0.00
69,08/13/2022 01:07:59,26.08,0.00
70,08/13/2022 01:08:59,26.08,0.00
71,08/13/2022 01:09:59,26.08,0.00
72,08/13/2022 01:10:59,26.08,0.00
73,08/13/2022 01:11:59,26.08,0.00
74,08/13/2022 01:12:59,26.04,0.00
75,08/13/2022 01:13:59,26.08,0.00
76,08/13/2022 01:14:59,26.04,0.00
77,08/13/2022 01:15:59,26.08,0.20
78,08/13/2022 01:16:59,26.08,0.00
79,08/13/2022 01:17:59,26.08,0.00
80,08/13/2022 01:18:59,26.04,0.00
81,08/13/2022 01:19:59,26.04,0.00
82,08/13/2022 01:20:59,26.08,0.00
83,08/13/2022 01:21:59,26.04,0.00
84,08/13/2022 01:22:59,26.04,0.00
85,08/13/2022 01:23:59,26.04,0.00
86,08/13/2022 01:24:59,26.04,0.00
87,08/13/2022 01:25:59,26.04,0.00
88,08/13/2022 01:26:59,25.99,0.00
89,08/13/2022 01:27:59,26.04,0.00
90,08/13/2022 01:28:59,26.04,0.00
91,08/13/2022 01:29:59,26.04,0.00
92,08/13/2022 01:30:59,26.04,0.00
93,08/13/2022 01:31:59,26.04,0.00
94,08/13/2022 01:32:59,25.99,0.00
95,08/13/2022 01:33:59,25.99,0.00
96,08/13/2022 01:34:59,26.08,0.00
97,08/13/2022 01:35:59,25.99,0.00
98,08/13/2022 01:36:59,26.04,0.00
99,08/13/2022 01:37:59,26.08,0.00
100,08/13/2022 01:38:59,25.99,0.00
101,08/13/2022 01:39:59,26.04,0.00
102,08/13/2022 01:40:59,26.04,0.00
103,08/13/2022 01:41:59,25.99,0.00
104,08/13/2022 01:42:59,25.99,0.00
105,08/13/2022 01:43:59,25.99,0.00
106,08/13/2022 01:44:59,26.04,0.00
107,08/13/2022 01:45:59,25.99,0.00
108,08/13/2022 01:46:59,25.99,0.00
109,08/13/2022 01:47:59,25.99,0.00
110,08/13/2022 01:48:59,25.99,0.00
111,08/13/2022 01:49:59,25.99,0.00
112,08/13/2022 01:50:59,25.99,0.00
113,08/13/2022 01:51:59,25.99,0.00
114,08/13/2022 01:52:59,25.99,0.00
115,08/13/2022 01:53:59,26.04,0.20
116,08/13/2022 01:54:59,25.99,0.00
117,08/13/2022 01:55:59,25.99,0.00
118,08/13/2022 01:56:59,25.99,0.00
119,08/13/2022 01:57:59,25.99,0.00
120,08/13/2022 01:58:59,25.99,0.00
121,08/13/2022 01:59:59,25.99,0.00
122,08/13/2022 02:00:59,25.99,0.00
123,08/13/2022 02:01:59,26.04,0.00
124,08/13/2022 02:02:59,25.99,0.00
125,08/13/2022 02:03:59,26.04,0.00
126,08/13/2022 02:04:59,25.95,0.00
127,08/13/2022 02:05:59,25.95,0.00
128,08/13/2022 02:06:59,25.99,0.00
129,08/13/2022 02:07:59,25.95,0.00
130,08/13/2022 02:08:59,25.95,0.00
131,08/13/2022 02:09:59,25.99,0.00
132,08/13/2022 02:10:59,25.95,0.00
133,08/13/2022 02:11:59,25.95,0.00
134,08/13/2022 02:12:59,25.95,0.00
135,08/13/2022 02:13:59,25.91,0.00
136,08/13/2022 02:14:59,25.99,0.00
137,08/13/2022 02:15:59,25.95,0.00
138,08/13/2022 02:16:59,25.99,0.00
139,08/13/2022 02:17:59,25.95,0.00
140,08/13/2022 02:18:59,25.95,0.00
141,08/13/2022 02:19:59,25.95,0.00
142,08/13/2022 02:20:59,25.95,0.00
143,08/13/2022 02:21:59,25.95,0.00
144,08/13/2022 02:22:59,25.95,0.00
145,08/13/2022 02:23:59,25.95,0.00
146,08/13/2022 02:24:59,25.95,0.00
147,08/13/2022 02:25:59,25.91,0.00
148,08/13/2022 02:26:59,25.95,0.00
149,08/13/2022 02:27:59,25.95,0.00
150,08/13/2022 02:28:59,25.95,0.00
151,08/13/2022 02:29:59,25.91,0.00
152,08/13/2022 02:30:59,25.91,0.00
153,08/13/2022 02:31:59,25.91,0.20
154,08/13/2022 02:32:59,25.95,0.00
155,08/13/2022 02:33:59,25.95,0.00
156,08/13/2022 02:34:59,25.91,0.00
157,08/13/2022 02:35:59,25.91,0.00
158,08/13/2022 02:36:59,25.91,0.00
159,08/13/2022 02:37:59,25.91,0.00
160,08/13/2022 02:38:59,25.91,0.00
161,08/13/2022 02:39:59,25.91,0.00
162,08/13/2022 02:40:59,25.91,0.00
163,08/13/2022 02:41:59,25.87,0.00
164,08/13/2022 02:42:59,25.95,0.00
165,08/13/2022 02:43:59,25.91,0.00
166,08/13/2022 02:44:59,25.87,0.00
167,08/13/2022 02:45:59,25.91,0.00
168,08/13/2022 02:46:59,25.91,0.00
169,08/13/2022 02:47:59,25.91,0.00
170,08/13/2022 02:48:59,25.87,0.00
171,08/13/2022 02:49:59,25.87,0.00
172,08/13/2022 02:50:59,25.91,0.00
173,08/13/2022 02:51:59,25.91,0.00
174,08/13/2022 02:52:59,25.87,0.00
175,08/13/2022 02:53:59,25.87,0.00
176,08/13/2022 02:54:59,25.87,0.00
177,08/13/2022 02:55:59,25.87,0.00
178,08/13/2022 02:56:59,25.91,0.00
179,08/13/2022 02:57:59,25.91,0.00
180,08/13/2022 02:58:59,25.87,0.00
181,08/13/2022 02:59:59,25.87,0.00
182,08/13/2022 03:00:59,25.87,0.00
183,08/13/2022 03:01:59,25.91,0.00
184,08/13/2022 03:02:59,25.87,0.00
185,08/13/2022 03:03:59,25.91,0.00
186,08/13/2022 03:04:59,25.91,0.00
187,08/13/2022 03:05:59,25.87,0.00
188,08/13/2022 03:06:59,25.95,0.00
189,08/13/2022 03:07:59,25.87,0.00
190,08/13/2022 03:08:59,25.87,0.00
191,08/13/2022 03:09:59,25.91,0.20
192,08/13/2022 03:10:59,25.82,0.00
193,08/13/2022 03:11:59,25.87,0.00
194,08/13/2022 03:12:59,25.82,0.00
195,08/13/2022 03:13:59,25.87,0.00
196,08/13/2022 03:14:59,25.87,0.00
197,08/13/2022 03:15:59,25.87,0.00
198,08/13/2022 03:16:59,25.82,0.00
199,08/13/2022 03:17:59,25.82,0.00
200,08/13/2022 03:18:59,25.82,0.00
201,08/13/2022 03:19:59,25.82,0.00
202,08/13/2022 03:20:59,25.82,0.00
203,08/13/2022 03:21:59,25.87,0.00
204,08/13/2022 03:22:59,25.82,0.00
205,08/13/2022 03:23:59,25.82,0.00
206,08/13/2022 03:24:59,25.82,0.00
207,08/13/2022 03:25:59,25.82,0.00
208,08/13/2022 03:26:59,25.87,0.00
209,08/13/2022 03:27:59,25.82,0.00
210,08/13/2022 03:28:59,25.87,0.00
211,08/13/2022 03:29:59,25.82,0.00
212,08/13/2022 03:30:59,25.82,0.00
213,08/13/2022 03:31:59,25.87,0.00
214,08/13/2022 03:32:59,25.82,0.00
215,08/13/2022 03:33:59,25.87,0.00
216,08/13/2022 03:34:59,25.82,0.00
217,08/13/2022 03:35:59,25.82,0.00
218,08/13/2022 03:36:59,25.82,0.00
219,08/13/2022 03:37:59,25.82,0.00
220,08/13/2022 03:38:59,25.82,0.00
221,08/13/2022 03:39:59,25.78,0.00
222,08/13/2022 03:40:59,25.82,0.00
223,08/13/2022 03:41:59,25.78,0.00
224,08/13/2022 03:42:59,25.78,0.00
225,08/13/2022 03:43:59,25.78,0.00
226,08/13/2022 03:44:59,25.82,0.00
227,08/13/2022 03:45:59,25.82,0.00
228,08/13/2022 03:46:59,25.78,0.00
229,08/13/2022 03:47:59,25.82,0.20
230,08/13/2022 03:48:59,25.78,0.00
231,08/13/2022 03:49:59,25.78,0.00
232,08/13/2022 03:50:59,25.82,0.00
233,08/13/2022 03:51:59,25.82,0.00
234,08/13/2022 03:52:59,25.78,0.00
235,08/13/2022 03:53:59,25.78,0.00
236,08/13/2022 03:54:59,25.78,0.00
237,08/13/2022 03:55:59,25.78,0.00
238,08/13/2022 03:56:59,25.82,0.00
239,08/13/2022 03:57:59,25.78,0.00
240,08/13/2022 03:58:59,25.78,0.00
241,08/13/2022 03:59:59,25.74,0.00
242,08/13/2022 04:00:59,25.78,0.00
243,08/13/2022 04:01:59,25.82,0.00
244,08/13/2022 04:02:59,25.78,0.00
245,08/13/2022 04:03:59,25.78,0.00
246,08/13/2022 04:04:59,25.78,0.00
247,08/13/2022 04:05:59,25.78,0.00
248,08/13/2022 04:06:59,25.78,0.00
249,08/13/2022 04:07:59,25.78,0.00
250,08/13/2022 04:08:59,25.78,0.00
251,08/13/2022 04:09:59,25.78,0.00
252,08/13/2022 04:10:59,25.78,0.00
253,08/13/2022 04:11:59,25.74,0.00
254,08/13/2022 04:12:59,25.74,0.00
255,08/13/2022 04:13:59,25.74,0.00
256,08/13/2022 04:14:59,25.74,0.00
257,08/13/2022 04:15:59,25.74,0.00
258,08/13/2022 04:16:59,25.78,0.00
259,08/13/2022 04:17:59,25.78,0.00
260,08/13/2022 04:18:59,25.78,0.00
261,08/13/2022 04:19:59,25.74,0.00
262,08/13/2022 04:20:59,25.78,0.00
263,08/13/2022 04:21:59,25.74,0.00
264,08/13/2022 04:22:59,25.78,0.00
265,08/13/2022 04:23:59,25.78,0.00
266,08/13/2022 04:24:59,25.74,0.00
267,08/13/2022 04:25:59,25.78,0.00
268,08/13/2022 04:26:59,25.74,0.00
269,08/13/2022 04:27:59,25.74,0.00
270,08/13/2022 04:28:59,25.78,0.00
271,08/13/2022 04:29:59,25.74,0.00
272,08/13/2022 04:30:59,25.78,0.00
273,08/13/2022 04:31:59,25.74,0.00
274,08/13/2022 04:32:59,25.74,0.00
275,08/13/2022 04:33:59,25.78,0.00
276,08/13/2022 04:34:59,25.74,0.00
277,08/13/2022 04:35:59,25.74,0.00
278,08/13/2022 04:36:59,25.74,0.00
279,08/13/2022 04:37:59,25.74,0.00
280,08/13/2022 04:38:59,25.69,0.00
281,08/13/2022 04:39:59,25.74,0.00
282,08/13/2022 04:40:59,25.69,0.00
283,08/13/2022 04:41:59,25.74,0.00
284,08/13/2022 04:42:59,25.74,0.00
285,08/13/2022 04:43:59,25.74,0.00
286,08/13/2022 04:44:59,25.69,0.00
287,08/13/2022 04:45:59,25.69,0.00
288,08/13/2022 04:46:59,25.69,0.00
289,08/13/2022 04:47:59,25.69,0.00
290,08/13/2022 04:48:59,25.74,0.20
291,08/13/2022 04:49:59,25.69,0.00
292,08/13/2022 04:50:59,25.74,0.00
293,08/13/2022 04:51:59,25.74,0.00
294,08/13/2022 04:52:59,25.69,0.00
295,08/13/2022 04:53:59,25.69,0.00
296,08/13/2022 04:54:59,25.69,0.00
297,08/13/2022 04:55:59,25.74,0.00
298,08/13/2022 04:56:59,25.69,0.00
299,08/13/2022 04:57:59,25.74,0.00
300,08/13/2022 04:58:59,25.74,0.00
301,08/13/2022 04:59:59,25.69,0.00
302,08/13/2022 05:00:59,25.69,0.00
303,08/13/2022 05:01:59,25.69,0.00
304,08/13/2022 05:02:59,25.69,0.00
305,08/13/2022 05:03:59,25.69,0.00
306,08/13/2022 05:04:59,25.69,0.00
307,08/13/2022 05:05:59,25.69,0.00
308,08/13/2022 05:06:59,25.69,0.00
309,08/13/2022 05:07:59,25.65,0.00
310,08/13/2022 05:08:59,25.69,0.00
311,08/13/2022 05:09:59,25.69,0.00
312,08/13/2022 05:10:59,25.65,0.00
313,08/13/2022 05:11:59,25.69,0.00
314,08/13/2022 05:12:59,25.74,0.00
315,08/13/2022 05:13:59,25.69,0.00
316,08/13/2022 05:14:59,25.65,0.00
317,08/13/2022 05:15:59,25.69,0.00
318,08/13/2022 05:16:59,25.65,0.00
319,08/13/2022 05:17:59,25.69,0.00
320,08/13/2022 05:18:59,25.69,0.00
321,08/13/2022 05:19:59,25.69,0.00
322,08/13/2022 05:20:59,25.69,0.00
323,08/13/2022 05:21:59,25.69,0.00
324,08/13/2022 05:22:59,25.65,0.00
325,08/13/2022 05:23:59,25.69,0.00
326,08/13/2022 05:24:59,25.69,0.00
327,08/13/2022 05:25:59,25.69,0.00
328,08/13/2022 05:26:59,25.69,0.20
329,08/13/2022 05:27:59,25.69,0.00
330,08/13/2022 05:28:59,25.69,0.00
331,08/13/2022 05:29:59,25.69,0.00
332,08/13/2022 05:30:59,25.69,0.00
333,08/13/2022 05:31:59,25.65,0.00
334,08/13/2022 05:32:59,25.65,0.00
335,08/13/2022 05:33:59,25.69,0.00
336,08/13/2022 05:34:59,25.69,0.00
337,08/13/2022 05:35:59,25.65,0.00
338,08/13/2022 05:36:59,25.65,0.00
339,08/13/2022 05:37:59,25.65,0.00
340,08/13/2022 05:38:59,25.65,0.00
341,08/13/2022 05:39:59,25.65,0.00
342,08/13/2022 05:40:59,25.61,0.00
343,08/13/2022 05:41:59,25.65,0.00
344,08/13/2022 05:42:59,25.65,0.00
345,08/13/2022 05:43:59,25.65,0.00
346,08/13/2022 05:44:59,25.65,0.00
347,08/13/2022 05:45:59,25.69,0.00
348,08/13/2022 05:46:59,25.69,0.00
349,08/13/2022 05:47:59,25.65,0.00
350,08/13/2022 05:48:59,25.65,0.00
351,08/13/2022 05:49:59,25.65,0.00
352,08/13/2022 05:50:59,25.61,0.00
353,08/13/2022 05:51:59,25.65,0.00
354,08/13/2022 05:52:59,25.65,0.00
355,08/13/2022 05:53:59,25.65,0.00
356,08/13/2022 05:54:59,25.65,0.20
357,08/13/2022 05:55:59,25.61,0.20
358,08/13/2022 05:56:59,25.65,0.20
359,08/13/2022 05:57:59,25.61,0.41
360,08/13/2022 05:58:59,25.61,0.41
361,08/13/2022 05:59:59,25.65,0.62
362,08/13/2022 06:00:59,25.65,0.83
363,08/13/2022 06:01:59,25.61,1.04
364,08/13/2022 06:02:59,25.65,1.25
365,08/13/2022 06:03:59,25.61,1.46
366,08/13/2022 06:04:59,25.61,2.09
367,08/13/2022 06:05:59,25.65,2.09
368,08/13/2022 06:06:59,25.61,2.30
369,08/13/2022 06:07:59,25.65,2.72
370,08/13/2022 06:08:59,25.61,2.93
371,08/13/2022 06:09:59,25.61,3.35
372,08/13/2022 06:10:59,25.61,3.56
373,08/13/2022 06:11:59,25.61,3.98
374,08/13/2022 06:12:59,25.61,4.40
375,08/13/2022 06:13:59,25.65,4.61
376,08/13/2022 06:14:59,25.61,5.24
377,08/13/2022 06:15:59,25.57,5.87
378,08/13/2022 06:16:59,25.61,6.92
379,08/13/2022 06:17:59,25.61,7.54
380,08/13/2022 06:18:59,25.61,8.17
381,08/13/2022 06:19:59,25.61,8.80
382,08/13/2022 06:20:59,25.61,9.64
383,08/13/2022 06:21:59,25.57,10.06
384,08/13/2022 06:22:59,25.65,10.48
385,08/13/2022 06:23:59,25.57,11.14
386,08/13/2022 06:24:59,25.65,11.55
387,08/13/2022 06:25:59,25.57,12.60
388,08/13/2022 06:26:59,25.57,14.10
389,08/13/2022 06:27:59,25.65,15.80
390,08/13/2022 06:28:59,25.61,16.43
391,08/13/2022 06:29:59,25.65,17.06
392,08/13/2022 06:30:59,25.65,17.27
393,08/13/2022 06:31:59,25.61,17.06
394,08/13/2022 06:32:59,25.57,16.82
395,08/13/2022 06:33:59,25.65,17.27
396,08/13/2022 06:34:59,25.61,18.74
397,08/13/2022 06:35:59,25.61,19.79
398,08/13/2022 06:36:59,25.61,20.83
399,08/13/2022 06:37:59,25.61,22.75
400,08/13/2022 06:38:59,25.61,27.31
401,08/13/2022 06:39:59,25.61,30.30
402,08/13/2022 06:40:59,25.65,32.39
403,08/13/2022 06:41:59,25.61,31.56
404,08/13/2022 06:42:59,25.57,31.56
405,08/13/2022 06:43:59,25.65,31.14
406,08/13/2022 06:44:59,25.61,30.30
407,08/13/2022 06:45:59,25.61,30.72
408,08/13/2022 06:46:59,25.61,30.72
409,08/13/2022 06:47:59,25.61,29.88
410,08/13/2022 06:48:59,25.65,30.30
411,08/13/2022 06:49:59,25.57,29.88
412,08/13/2022 06:50:59,25.61,29.88
413,08/13/2022 06:51:59,25.57,31.98
414,08/13/2022 06:52:59,25.57,34.91
415,08/13/2022 06:53:59,25.61,42.98
416,08/13/2022 06:54:59,25.65,48.90
417,08/13/2022 06:55:59,25.61,56.04
418,08/13/2022 06:56:59,25.61,58.60
419,08/13/2022 06:57:59,25.61,53.10
420,08/13/2022 06:58:59,25.61,46.76
421,08/13/2022 06:59:59,25.61,43.40
422,08/13/2022 07:00:59,25.61,43.82
423,08/13/2022 07:01:59,25.61,44.66
424,08/13/2022 07:02:59,25.61,45.50
425,08/13/2022 07:03:59,25.61,47.60
426,08/13/2022 07:04:59,25.65,47.60
427,08/13/2022 07:05:59,25.61,45.92
428,08/13/2022 07:06:59,25.61,47.18
429,08/13/2022 07:07:59,25.61,48.90
430,08/13/2022 07:08:59,25.61,51.42
431,08/13/2022 07:09:59,25.61,53.94
432,08/13/2022 07:10:59,25.65,58.18
433,08/13/2022 07:11:59,25.65,67.88
434,08/13/2022 07:12:59,25.65,75.90
435,08/13/2022 07:13:59,25.61,81.78
436,08/13/2022 07:14:59,25.61,86.92
437,08/13/2022 07:15:59,25.65,87.84
438,08/13/2022 07:16:59,25.61,89.52
439,08/13/2022 07:17:59,25.65,89.52
440,08/13/2022 07:18:59,25.65,87.84
441,08/13/2022 07:19:59,25.57,83.56
442,08/13/2022 07:20:59,25.61,80.10
443,08/13/2022 07:21:59,25.61,72.18
444,08/13/2022 07:22:59,25.57,67.52
445,08/13/2022 07:23:59,25.65,63.74
446,08/13/2022 07:24:59,25.61,62.02
447,08/13/2022 07:25:59,25.65,63.68
448,08/13/2022 07:26:59,25.61,65.42
449,08/13/2022 07:27:59,25.65,67.52
450,08/13/2022 07:28:59,25.61,68.36
451,08/13/2022 07:29:59,25.61,67.94
452,08/13/2022 07:30:59,25.61,64.10
453,08/13/2022 07:31:59,25.61,59.50
454,08/13/2022 07:32:59,25.61,55.66
455,08/13/2022 07:33:59,25.61,51.84
456,08/13/2022 07:34:59,25.61,51.84
457,08/13/2022 07:35:59,25.61,51.42
458,08/13/2022 07:36:59,25.65,51.90
459,08/13/2022 07:37:59,25.61,51.00
460,08/13/2022 07:38:59,25.65,49.74
461,08/13/2022 07:39:59,25.61,49.74
462,08/13/2022 07:40:59,25.61,50.16
463,08/13/2022 07:41:59,25.65,51.06
464,08/13/2022 07:42:59,25.61,49.74
465,08/13/2022 07:43:59,25.57,52.32
466,08/13/2022 07:44:59,25.61,51.42
467,08/13/2022 07:45:59,25.61,50.16
468,08/13/2022 07:46:59,25.61,49.74
469,08/13/2022 07:47:59,25.61,49.32
470,08/13/2022 07:48:59,25.61,47.22
471,08/13/2022 07:49:59,25.61,51.90
472,08/13/2022 07:50:59,25.61,55.66
473,08/13/2022 07:51:59,25.61,55.66
474,08/13/2022 07:52:59,25.61,46.70
475,08/13/2022 07:53:59,25.61,53.94
476,08/13/2022 07:54:59,25.61,50.58
477,08/13/2022 07:55:59,25.61,56.92
478,08/13/2022 07:56:59,25.57,45.92
479,08/13/2022 07:57:59,25.57,53.16
480,08/13/2022 07:58:59,25.61,57.76
481,08/13/2022 07:59:59,25.61,56.08
482,08/13/2022 08:00:59,25.61,57.34
483,08/13/2022 08:01:59,25.61,56.92
484,08/13/2022 08:02:59,25.61,54.82
485,08/13/2022 08:03:59,25.61,55.66
486,08/13/2022 08:04:59,25.61,57.40
487,08/13/2022 08:05:59,25.61,55.66
488,08/13/2022 08:06:59,25.61,45.02
489,08/13/2022 08:07:59,25.57,40.84
490,08/13/2022 08:08:59,25.57,42.08
491,08/13/2022 08:09:59,25.57,45.86
492,08/13/2022 08:10:59,25.57,59.86
493,08/13/2022 08:11:59,25.61,78.42
494,08/13/2022 08:12:59,25.57,98.76
495,08/13/2022 08:13:59,25.61,112.28
496,08/13/2022 08:14:59,25.61,114.80
497,08/13/2022 08:15:59,25.61,102.96
498,08/13/2022 08:16:59,25.61,93.60
499,08/13/2022 08:17:59,25.61,81.78
500,08/13/2022 08:18:59,25.61,75.90
501,08/13/2022 08:19:59,25.61,81.78
502,08/13/2022 08:20:59,25.61,71.24
503,08/13/2022 08:21:59,25.61,84.48
504,08/13/2022 08:22:59,25.61,79.26
505,08/13/2022 08:23:59,25.61,89.40
506,08/13/2022 08:24:59,25.61,100.44
507,08/13/2022 08:25:59,25.69,125.80
508,08/13/2022 08:26:59,25.61,144.36
509,08/13/2022 08:27:59,25.65,135.96
510,08/13/2022 08:28:59,25.65,122.36
511,08/13/2022 08:29:59,25.65,123.28
512,08/13/2022 08:30:59,25.61,112.28
513,08/13/2022 08:31:59,25.65,112.28
514,08/13/2022 08:32:59,25.61,111.44
515,08/13/2022 08:33:59,25.65,132.60
516,08/13/2022 08:34:59,25.69,153.60
517,08/13/2022 08:35:59,25.69,170.32
518,08/13/2022 08:36:59,25.61,180.48
519,08/13/2022 08:37:59,25.65,205.04
520,08/13/2022 08:38:59,25.61,226.88
521,08/13/2022 08:39:59,25.65,233.76
522,08/13/2022 08:40:59,25.65,223.52
523,08/13/2022 08:41:59,25.69,183.84
524,08/13/2022 08:42:59,25.65,145.92
525,08/13/2022 08:43:59,25.65,130.72
526,08/13/2022 08:44:59,25.61,134.20
527,08/13/2022 08:45:59,25.65,134.20
528,08/13/2022 08:46:59,25.65,114.68
529,08/13/2022 08:47:59,25.65,98.64
530,08/13/2022 08:48:59,25.65,86.08
531,08/13/2022 08:49:59,25.69,84.40
532,08/13/2022 08:50:59,25.65,87.64
533,08/13/2022 08:51:59,25.65,88.48
534,08/13/2022 08:52:59,25.69,72.44
535,08/13/2022 08:53:59,25.65,73.28
536,08/13/2022 08:54:59,25.65,97.80
537,08/13/2022 08:55:59,25.65,119.00
538,08/13/2022 08:56:59,25.65,145.92
539,08/13/2022 08:57:59,25.69,184.72
540,08/13/2022 08:58:59,25.65,183.84
541,08/13/2022 08:59:59,25.69,181.36
542,08/13/2022 09:00:59,25.65,163.56
543,08/13/2022 09:01:59,25.65,147.60
544,08/13/2022 09:02:59,25.69,134.92
545,08/13/2022 09:03:59,25.69,136.72
546,08/13/2022 09:04:59,25.69,167.84
547,08/13/2022 09:05:59,25.65,185.52
548,08/13/2022 09:06:59,25.65,182.16
549,08/13/2022 09:07:59,25.69,151.08
550,08/13/2022 09:08:59,25.69,146.04
551,08/13/2022 09:09:59,25.69,135.88
552,08/13/2022 09:10:59,25.74,141.76
553,08/13/2022 09:11:59,25.69,136.72
554,08/13/2022 09:12:59,25.69,130.72
555,08/13/2022 09:13:59,25.69,118.04
556,08/13/2022 09:14:59,25.69,108.80
557,08/13/2022 09:15:59,25.69,116.48
558,08/13/2022 09:16:59,25.69,124.84
559,08/13/2022 09:17:59,25.69,127.36
560,08/13/2022 09:18:59,25.69,138.40
561,08/13/2022 09:19:59,25.69,150.24
562,08/13/2022 09:20:59,25.69,146.04
563,08/13/2022 09:21:59,25.69,140.08
564,08/13/2022 09:22:59,25.69,133.36
565,08/13/2022 09:23:59,25.74,131.56
566,08/13/2022 09:24:59,25.69,131.68
567,08/13/2022 09:25:59,25.65,137.56
568,08/13/2022 09:26:59,25.69,127.36
569,08/13/2022 09:27:59,25.69,127.36
570,08/13/2022 09:28:59,25.69,144.24
571,08/13/2022 09:29:59,25.69,165.20
572,08/13/2022 09:30:59,25.69,165.28
573,08/13/2022 09:31:59,25.69,139.24
574,08/13/2022 09:32:59,25.74,129.04
575,08/13/2022 09:33:59,25.69,124.04
576,08/13/2022 09:34:59,25.74,124.04
577,08/13/2022 09:35:59,25.69,128.32
578,08/13/2022 09:36:59,25.74,130.84
579,08/13/2022 09:37:59,25.74,131.68
580,08/13/2022 09:38:59,25.74,132.52
581,08/13/2022 09:39:59,25.74,134.20
582,08/13/2022 09:40:59,25.74,130.84
583,08/13/2022 09:41:59,25.74,129.88
584,08/13/2022 09:42:59,25.78,119.00
585,08/13/2022 09:43:59,25.82,123.20
586,08/13/2022 09:44:59,25.74,125.68
587,08/13/2022 09:45:59,25.69,125.68
588,08/13/2022 09:46:59,25.74,132.52
589,08/13/2022 09:47:59,25.78,130.84
590,08/13/2022 09:48:59,25.74,125.68
591,08/13/2022 09:49:59,25.78,121.52
592,08/13/2022 09:50:59,25.74,125.68
593,08/13/2022 09:51:59,25.74,125.68
594,08/13/2022 09:52:59,25.74,137.56
595,08/13/2022 09:53:59,25.78,145.92
596,08/13/2022 09:54:59,25.74,148.44
597,08/13/2022 09:55:59,25.78,152.76
598,08/13/2022 09:56:59,25.78,166.88
599,08/13/2022 09:57:59,25.82,188.88
600,08/13/2022 09:58:59,25.78,196.48
601,08/13/2022 09:59:59,25.78,203.36
602,08/13/2022 10:00:59,25.82,205.92
603,08/13/2022 10:01:59,25.78,218.48
604,08/13/2022 10:02:59,25.82,200.64
605,08/13/2022 10:03:59,25.82,242.16
606,08/13/2022 10:04:59,25.82,242.16
